contract_id,product_id,created_date
14085558009088,4770,1408556656
14085573367085,5280,1408557588
14085639314919,5281,1408564427
14086397736641,5282,1408640910
14086397736641,5283,1408641496
14086397736641,5284,1408641885
14086397736641,5285,1408642385
14086397736641,5286,1408642846
14091493469559,5304,1409149975
14091493469559,5305,1409150658
14091493469559,5306,1409150927
14091493469559,5307,1409151180
14091493469559,5308,1409151404
14091493469559,5309,1409151967
14091493469559,5310,1409152287
14104484618388,5338,1410448520
14104491737112,5339,1410449465
14105421974908,5372,1410542643
14105445850016,5379,1410545125
14111490114282,5426,1411149196
14111490114282,5427,1411149351
14111490114282,5428,1411149480
14111490114282,5429,1411149614
14111490114282,5430,1411149796
14111490114282,5431,1411149951
14111490114282,5432,1411152591
14111490114282,5433,1411152767
14111490114282,5434,1411152919
14111490114282,5435,1411153066
14111490114282,5437,1411571825
14111490114282,5438,1411572663
14111490114282,5439,1411573245
14111490114282,5440,1411573634
14111490114282,5441,1411573920
14111490114282,5442,1411574519
14111490114282,5443,1411574782
14111490114282,5444,1411574957
14111490114282,5445,1411575215
14115753929996,5446,1411575756
14115753929996,5447,1411575973
14115753929996,5448,1411576173
14115753929996,5449,1411576356
14115753929996,5450,1411576592
14115753929996,5451,1411576873
14115776001923,5452,1411577860
14115776001923,5453,1411578064
14115776001923,5454,1411578313
14115776001923,5455,1411578629
14115776001923,5456,1411578838
14115776001923,5457,1411579112
14115776001923,5458,1411579338
14115776001923,5459,1411579747
14115776001923,5460,1411580074
14117559909363,5042,1411756071
14117559909363,5038,1411756137
14117559909363,5037,1411756274
14117559909363,5036,1411756312
14117559909363,5033,1411756342
14117559909363,5032,1411756393
14126096439991,5527,1412610460
14126096439991,5528,1412610912
14126096439991,5529,1412611235
14126096439991,5530,1412611497
14126096439991,5531,1412611841
14126096439991,5532,1412612125
14126096439991,5533,1412613342
14126096439991,5534,1412613625
14126096439991,5535,1412613824
14126096439991,5536,1412614071
14126096439991,5537,1412614286
14126187994233,5538,1412619249
14126187994233,5539,1412619465
14126187994233,5540,1412619624
14126199930853,5541,1412620217
14126199930853,5542,1412620378
14126207749832,5543,1412620932
14126207749832,5544,1412621189
14126207749832,5545,1412621355
14126207749832,5546,1412621629
14128622246358,5548,1412862739
14128622246358,5549,1412863174
14128622246358,5550,1412863423
14128622246358,5551,1412863673
14128622246358,5552,1412864009
14128622246358,5553,1412864312
14128622246358,5554,1412864583
14128622246358,5555,1412864802
14128622246358,5556,1412865025
14128622246358,5557,1412865364
14128659673503,5558,1412866427
14128659673503,5559,1412866653
14128659673503,5560,1412866867
14128659673503,5561,1412867019
14128659673503,5562,1412867343
14128659673503,5563,1412867600
14128659673503,5564,1412868039
14128659673503,5565,1412868330
14128659673503,5566,1412868565
14128690139807,5567,1412869313
14128690139807,5568,1412869494
14128690139807,5571,1412870078
14129619335725,5575,1412962353
14129619335725,5576,1412964243
14138155427933,5585,1413815818
14138155427933,5586,1413816505
14138155427933,5587,1413816978
14138155427933,5588,1413817440
14138155427933,5589,1413818924
14138155427933,5590,1413819442
14138155427933,5591,1413819639
14138155427933,5592,1413819990
14138155427933,5593,1413820294
14138155427933,5594,1413820776
14138155427933,5595,1413821020
14138155427933,5596,1413821332
14140889516957,5626,1414089761
14140889516957,5627,1414420583
14144209945294,5628,1414421187
14144209945294,5629,1414421378
14144209945294,5630,1414421604
14144209945294,5631,1414421789
14144209945294,5632,1414421926
1414422195823,5633,1414422393
1414422195823,5634,1414422703
1414422195823,5635,1414422910
1414422195823,5636,1414423113
1414422195823,5637,1414423356
1414422195823,5638,1414423472
1414422195823,5639,1414423678
1414422195823,5640,1414424032
1414422195823,5641,1414424323
1414422195823,5642,1414424570
14144252497436,5643,1414425726
14144252497436,5644,1414425935
14144252497436,5645,1414426214
14144252497436,5646,1414426407
14144252497436,5647,1414426586
14144252497436,5648,1414426924
14144272971608,5649,1414427564
14144272971608,5650,1414427768
14144272971608,5651,1414428010
14144272971608,5652,1414428193
14144272971608,5653,1414428321
14144272971608,5654,1414428461
14144272971608,5655,1414428628
14144272971608,5656,1414428787
14144272971608,5657,1414428930
14144272971608,5658,1414429129
14144272971608,5659,1414429309
14144272971608,5660,1414429519
14144300550791,5661,1414430266
14144300550791,5662,1414430431
14144300550791,5663,1414430604
14144308380542,5664,1414430983
14144308380542,5665,1414431219
14144308380542,5666,1414433120
14144333381577,5667,1414433534
14144333381577,5668,1414433676
14144339130933,5669,1414434083
14144339130933,5670,1414434267
14144346521333,5671,1414434917
14144346521333,5672,1414435084
14144346521333,5673,1414435295
14144346521333,5674,1414435492
14145904883222,5732,1414598837
14145904883222,5733,1414599198
14145904883222,5734,1414599348
14145904883222,5735,1414599496
14145904883222,5736,1414599651
14145904883222,5737,1414599838
14145904883222,5738,1414599947
14145904883222,5739,1414600102
14145904883222,5740,1414600473
14145904883222,5741,1414600602
14145904883222,5742,1414600725
14145904883222,5743,1414600868
14146014306046,5744,1414601709
14146014306046,5745,1414601890
14146014306046,5746,1414602016
14146014306046,5747,1414602168
14146014306046,5748,1414602367
14146014306046,5749,1414602864
14146014306046,5750,1414603232
14146014306046,5751,1414603398
14146014306046,5752,1414603551
14146014306046,5753,1414603720
14146014306046,5754,1414603913
14146014306046,5755,1414604075
14146014306046,5756,1414604302
14146014306046,5757,1414604469
14146014306046,5758,1414604619
14146014306046,5759,1414604754
14146049030347,5760,1414605103
14146049030347,5761,1414605397
14146049030347,5762,1414605644
14146049030347,5763,1414605994
1414606322565,5764,1414606496
1414606322565,5765,1414606627
14146070375013,5766,1414607215
14146070375013,5767,1414607340
14146070375013,5768,1414607515
14146070375013,5769,1414607757
14150282938259,5874,1415028740
14150282938259,5875,1415028932
14150282938259,5876,1415029285
14150282938259,5877,1415029552
14150282938259,5878,1415029904
14150282938259,5879,1415030120
14150282938259,5880,1415030461
14150282938259,5881,1415030576
14150308029333,5882,1415030967
14150308029333,5883,1415031170
14150308029333,5884,1415031358
14150316099511,5885,1415031801
14150316099511,5886,1415032165
14150316099511,5887,1415032388
14150316099511,5888,1415032881
1415033568704,5889,1415033948
1415033568704,5890,1415034304
1415033568704,5891,1415034551
1415033568704,5892,1415034789
1415033568704,5893,1415034962
1415033568704,5894,1415035200
1415033568704,5895,1415035449
1415033568704,5896,1415035662
1415033568704,5897,1415035922
1415033568704,5898,1415036223
1415033568704,5899,1415036460
1415033568704,5900,1415036677
14146014306046,2738,1415044244
14153818223929,5931,1415382331
14153818223929,5932,1415382741
14153818223929,5933,1415382958
14153818223929,5934,1415383170
14153818223929,5935,1415383323
14153818223929,5936,1415383515
14153873326409,5937,1415387962
14153873326409,5938,1415388158
14153873326409,5939,1415388364
14156427458823,5956,1415643015
14156427458823,5957,1415643295
14156427458823,5959,1415643704
14156427458823,5960,1415644166
14156427458823,5962,1415644677
14156450988827,5964,1415645328
14156450988827,5965,1415645809
14156459828457,5967,1415646152
14156459828457,5968,1415646356
14156459828457,5969,1415646614
14156459828457,5970,1415646872
14156459828457,5972,1415647116
14156459828457,5973,1415647475
14156459828457,5975,1415647681
14156459828457,5976,1415648185
14164231352954,6077,1416423564
14164238463878,6078,1416424399
14164238463878,6079,1416424669
14164238463878,6080,1416424936
14164238463878,6081,1416425303
14164238463878,6082,1416426006
14164238463878,6083,1416426436
14164238463878,6084,1416501278
14164238463878,6085,1416501751
14164238463878,6086,1416502226
14164238463878,6087,1416502474
14165054608697,6088,1416505750
14165054608697,6089,1416505936
1416507509544,6090,1416509998
1416507509544,6091,1416510348
1416507509544,6092,1416510491
14165106527632,6093,1416510884
14165106527632,6094,1416511004
14165112239019,6095,1416511437
14165112239019,6096,1416511638
14165112239019,6097,1416511887
14168479184213,6098,1416848512
14168479184213,6099,1416854508
14168479184213,6100,1416854735
14168479184213,6101,1416855198
14168479184213,6102,1416855507
14168479184213,6103,1416855788
14168479184213,6104,1416856194
14168479184213,6105,1416856761
14168479184213,6106,1416857116
14168479184213,6107,1416857299
14168479184213,6108,1416857504
14168479184213,6109,1416857802
14168479184213,6110,1416858367
14168479184213,6111,1416858644
14168479184213,6112,1416859040
14168479184213,6113,1416859318
14168479184213,6114,1416859665
14168479184213,6115,1416859874
14168479184213,6116,1416860056
14168479184213,6117,1416860350
14168479184213,6118,1416860640
14168479184213,6119,1416861625
14168479184213,6120,1416861821
14168479184213,6121,1416862010
14168479184213,6122,1416929209
14168479184213,6123,1416929536
14168479184213,6124,1416932722
14168479184213,6125,1416933201
14168479184213,6126,1416933528
14168479184213,6127,1416933845
14168479184213,6128,1416934017
14168479184213,6129,1416934628
1417278779929,6160,1417280098
14177060634481,6224,1417706680
14177060634481,6225,1417707279
14177060634481,6226,1417707723
14177060634481,6227,1417708145
14177060634481,6228,1417708631
14177060634481,6229,1417709296
14177060634481,6230,1417710206
14177117282356,6231,1417712347
14177117282356,6232,1417713373
14177146385486,6233,1417714997
14177146385486,6234,1417715407
14177146385486,6235,1417715749
14177146385486,6236,1417716238
14177146385486,6237,1417716747
1417718247745,6238,1417718875
1417718247745,6239,1417719232
1417718247745,6240,1417720043
1417718247745,6241,1417720679
1417718247745,6242,1417721268
1417718247745,6243,1417721723
1417718247745,6244,1417722346
1417718247745,6245,1417723001
14177235014845,6246,1417724067
14177235014845,6247,1417725321
14177235014845,6248,1417726072
14177265429048,6249,1417727057
14177265429048,6250,1417727548
14177278129564,6251,1417728609
14182222188783,6385,1418223274
14182222188783,6387,1418226797
14182222188783,6389,1418226816
14182222188783,6390,1418226833
14182222188783,6391,1418226846
14182222188783,6393,1418226859
14182222188783,6394,1418226872
14182222188783,6396,1418226885
14182222188783,6397,1418226897
14182222188783,6398,1418226912
14182222188783,6400,1418226935
14182222188783,6402,1418226947
14187498691029,6618,1418750108
14187498691029,6619,1418750354
14187498691029,6620,1418750675
14187510669872,6622,1418751432
14187510669872,6624,1418751807
14187510669872,6626,1418752335
14187510669872,6629,1418752923
14187510669872,6630,1418753198
14187510669872,6631,1418753671
14187510669872,6633,1418754016
14187510669872,6635,1418754276
14187510669872,6637,1418754696
14187510669872,6639,1418755343
14187510669872,6641,1418755577
14187510669872,6647,1418758786
14187510669872,6649,1418759206
14189141088518,6688,1418914545
14189141088518,6690,1418914828
14189141088518,6691,1418915332
14189141088518,6694,1418916125
14189164019551,6696,1418916947
14189172264774,6698,1418917916
14189172264774,6700,1418918135
14189172264774,6701,1418918528
14189172264774,6702,1418918968
14189172264774,6704,1418919200
14189172264774,6706,1418919606
14189172264774,6707,1418920150
14189172264774,6708,1418920559
14189172264774,6710,1418921070
14189172264774,6712,1418921342
14189172264774,6714,1418922137
14189172264774,6716,1418922566
14189172264774,6717,1418922925
14189172264774,6718,1418923140
14189172264774,6720,1418923377
14189172264774,6722,1418924094
14189172264774,6723,1418924506
14189253043372,6727,1418925778
14189253043372,6728,1418926522
14189268594424,6730,1418927105
14189268594424,6732,1418927753
14189268594424,6734,1418928080
14189286664601,6736,1418928835
14189286664601,6737,1418929059
14189286664601,6738,1418929236
14189286664601,6740,1418929641
14189286664601,6741,1418929841
14189286664601,6743,1418930114
14189286664601,6744,1418930276
14189286664601,6746,1418930880
14189286664601,6747,1418931077
14189286664601,6749,1418931305
14189286664601,6750,1418931574
14189286664601,6752,1418931839
14189286664601,6754,1418932143
14189286664601,6759,1419001653
14189286664601,6760,1419001969
14189286664601,6761,1419002647
14190029284564,6762,1419003283
14190029284564,6763,1419003774
14190029284564,6764,1419004070
14190029284564,6765,1419004307
14190029284564,6766,1419004517
14190029284564,6767,1419004769
14190029284564,6768,1419005040
14190059645611,6769,1419006267
14190059645611,6770,1419006429
14190059645611,6771,1419006728
14190059645611,6772,1419006868
14190059645611,6773,1419007035
14190059645611,6774,1419007183
14190059645611,6775,1419007471
14190082955681,6776,1419008519
14190082955681,6777,1419009025
14190082955681,6778,1419009227
14190082955681,6779,1419009573
14190082955681,6780,1419009880
14190082955681,6781,1419010089
14190104967172,6782,1419010685
14190104967172,6783,1419010907
14190104967172,6784,1419011264
14190104967172,6785,1419011392
14190104967172,6786,1419011612
14190104967172,6787,1419011784
14190122791825,6788,1419012681
14190122791825,6789,1419012920
14190122791825,6790,1419013107
14190122791825,6791,1419013280
14190122791825,6792,1419013847
14190122791825,6793,1419014054
14190142045954,6794,1419014590
14190142045954,6795,1419014822
14190142045954,6796,1419015130
14190142045954,6797,1419015307
14190155791873,6798,1419015942
14190165346034,6799,1419017316
14190174866359,6800,1419017719
14190181266802,6801,1419018304
14193588491631,6802,1419359421
14193588491631,6803,1419359781
14193588491631,6804,1419360037
14193588491631,6805,1419360277
14193588491631,6806,1419360746
14193588491631,6807,1419360936
14193588491631,6808,1419361799
14193588491631,6809,1419362026
14193588491631,6810,1419362319
14193588491631,6811,1419362494
14193588491631,6812,1419362778
14193588491631,6813,1419362967
14193588491631,6814,1419363227
14198638402539,6815,1419864151
14198638402539,6817,1419864868
14193588491631,6818,1419865261
14198638402539,6819,1419865547
14193588491631,6820,1419865655
14193588491631,6821,1419865927
14193588491631,6822,1419866370
14193588491631,6823,1419866599
14193588491631,6824,1419867206
14193588491631,6825,1419867652
14193588491631,6826,1419867952
14193588491631,6827,1419868159
14193588491631,6828,1419868337
14193588491631,6829,1419869034
14193588491631,6830,1419869286
14193588491631,6831,1419869505
14193588491631,6832,1419869863
14198638402539,6833,1419870033
14198638402539,6834,1419870332
14193588491631,6835,1419870419
14193588491631,6836,1419870640
14193588491631,6837,1419870945
14193588491631,6838,1419871204
14198706044687,6839,1419871490
14193588491631,6840,1419871598
14198706044687,6841,1419871741
14193588491631,6842,1419871819
14193588491631,6843,1419872058
14198706044687,6844,1419872078
14193588491631,6845,1419872281
14193588491631,6846,1419872850
14198706044687,6847,1419872986
14193588491631,6848,1419873322
14193588491631,6849,1419873862
14198706044687,6850,1419873865
14193588491631,6851,1419874141
14193588491631,6852,1419874399
14193588491631,6853,1419874688
14193588491631,6854,1419874936
14193588491631,6855,1419875171
14198751261939,6856,1419875643
14198751261939,6857,1419875980
14193588491631,6858,1419876204
14193588491631,6859,1419876500
14193588491631,6860,1419876681
14198764990996,6861,1419876805
14193588491631,6862,1419876936
14193588491631,6863,1419877111
14198764990996,6864,1419877329
14193588491631,6865,1419877416
14193588491631,6866,1419877700
14198764990996,6867,1419877789
14193588491631,6868,1419877879
14198764990996,6869,1419878163
14193588491631,6870,1419878452
14193588491631,6871,1419878806
14193588491631,6872,1419879247
14193588491631,6873,1419879617
14193588491631,6874,1419879887
14193588491631,6875,1419880533
1419878411885,6876,1419881197
14193588491631,6877,1419881223
1419878411885,6878,1419881469
1419878411885,6879,1419882346
14206421743659,5569,1420642282
14206421743659,5570,1420642295
14206421743659,5572,1420642315
14206421743659,5573,1420642329
14206421743659,5574,1420642346
14206493136328,6985,1420649991
14206503020428,6987,1420650593
14206503020428,6989,1420651379
14206503020428,6991,1420651770
14206520812474,6997,1420653794
14206520812474,6999,1420654058
14206520812474,7001,1420654484
14206520812474,7002,1420654748
14206520812474,7004,1420655304
14206520812474,7006,1420655720
14206520812474,7008,1420656115
14206520812474,7010,1420656692
14206520812474,7012,1420657012
14206520812474,6993,1420657524
14206520812474,6994,1420657552
14206578797642,7016,1420658360
14206578797642,7017,1420658487
14206578797642,7019,1420658837
14206578797642,7021,1420659405
14206578797642,7023,1420659887
14206578797642,7025,1420660132
14206578797642,7027,1420660453
14206578797642,7028,1420660734
14208159022972,7080,1420816477
14208159022972,7082,1420817800
14208159022972,7084,1420818597
14208159022972,7085,1420819923
14208159022972,7088,1420821391
14208159022972,7090,1420821772
14208159022972,7091,1420822070
14208159022972,7093,1420823219
14208159022972,7094,1420823888
14208159022972,7095,1420824934
14208159022972,7096,1420825526
14208159022972,7097,1420826775
14208159022972,7098,1420827545
14208159022972,7099,1420828122
14190184573573,7100,1420829807
14190184573573,7101,1420830196
14190184573573,7102,1420830763
14190184573573,7103,1420831364
14190184573573,7104,1420831746
14190184573573,7105,1420832614
14190184573573,7106,1420833192
14190184573573,7107,1420834164
14190184573573,7108,1420834450
14211021640581,7109,1421102750
14211021640581,7110,1421160288
14211021640581,7111,1421160699
14211021640581,7112,1421161197
14211021640581,7113,1421161743
14211611803322,7114,1421162296
14211621904606,7115,1421162625
14211611803322,7116,1421162732
14211621904606,7117,1421163193
14211611803322,7118,1421163211
14211621904606,7119,1421163889
14211621904606,7120,1421164520
14211621904606,7121,1421165028
14211621904606,7122,1421165458
14211621904606,7123,1421165810
14211621904606,7124,1421166660
1421167334462,7125,1421167707
1421167334462,7126,1421168137
14211684250547,7127,1421168665
14211684250547,7128,1421169080
14211684250547,7129,1421169569
14211684250547,7130,1421169964
14211708430214,7131,1421171175
14211708430214,7132,1421171569
14211708430214,7133,1421172204
14211728855715,7134,1421173131
14211728855715,7135,1421173726
14211728855715,7136,1421174138
14211744072437,7137,1421174700
14211744072437,7138,1421175108
14211744072437,7139,1421175846
14211744072437,7140,1421176225
14211744072437,7141,1421176532
14211768248882,7142,1421177113
14211768248882,7143,1421177538
14211768248882,7144,1421177885
14211768248882,7145,1421178249
14211768248882,7146,1421178676
14211768248882,7147,1421178975
14211794080942,7148,1421179944
14211794080942,7149,1421180325
14212461784825,7150,1421247181
14212461784825,7151,1421247784
14212461784825,7152,1421248473
14212461784825,7153,1421248992
14212461784825,7154,1421249434
14212461784825,7155,1421249896
14212461784825,7156,1421250315
14212515925338,7157,1421252101
14212515925338,7158,1421252466
14212515925338,7159,1421253579
14212515925338,7160,1421254268
14212515925338,7161,1421255777
14212515925338,7162,1421256198
1421167334462,7163,1421257672
1421167334462,7164,1421258687
1421167334462,7165,1421259188
1421167334462,7166,1421259576
1421167334462,7167,1421260242
1421167334462,7168,1421260898
1421167334462,7169,1421261732
1421167334462,7170,1421262274
1421167334462,7171,1421263178
1421167334462,7172,1421264174
1421167334462,7173,1421265055
1421167334462,7174,1421265527
1421167334462,7175,1421266293
14212666449929,7176,1421266952
14212672539312,7177,1421267568
14212672539312,7178,1421267999
14213330247044,7179,1421333766
14213330247044,7180,1421334173
1421333139184,7181,1421334189
14213330247044,7182,1421334461
14213330247044,7183,1421335247
1421333139184,7184,1421335542
14213330247044,7185,1421335686
1421333139184,7186,1421336146
14213330247044,7187,1421336288
1421333139184,7188,1421337002
14213367510859,7189,1421337060
14213367510859,7190,1421337371
1421333139184,7191,1421337720
14213367510859,7192,1421338022
1421333139184,7193,1421338272
14213367510859,7194,1421338367
14213367510859,7195,1421338883
1421333139184,7196,1421338920
14213367510859,7197,1421339469
1421333139184,7198,1421339483
14213367510859,7199,1421339914
1421333139184,7200,1421340002
1421333139184,7201,1421340592
1421333139184,7203,1421340992
1421333139184,7205,1421341408
1421333139184,7207,1421341808
14213402185046,7208,1421341941
1421333139184,7210,1421342305
1421333139184,7211,1421342676
14213402185046,7212,1421342969
1421333139184,7213,1421342999
1421333139184,7214,1421343360
14213445638289,7215,1421345173
14213445638289,7216,1421345563
14213453827816,7217,1421345908
14213445638289,7218,1421345937
14213445638289,7219,1421346509
14213453827816,7220,1421346620
14213445638289,7221,1421346967
14213453827816,7222,1421347192
14213445638289,7223,1421347310
14213445638289,7224,1421347894
14213453827816,7225,1421348057
14213445638289,7226,1421348239
14213453827816,7227,1421348816
14213486521648,7228,1421348897
14213486521648,7229,1421349131
14213453827816,7230,1421349226
14213486521648,7231,1421349485
14213453827816,7232,1421349554
14213486521648,7233,1421349801
14213453827816,7234,1421349814
14213453827816,7235,1421350214
1421350265084,7236,1421350491
1421350265084,7237,1421350812
14213453827816,7238,1421350885
1421350265084,7239,1421351054
14213453827816,7240,1421351236
1421350265084,7241,1421351318
1421350265084,7242,1421351603
14213453827816,7243,1421351780
1421350265084,7244,1421352230
14213453827816,7245,1421352345
1421350265084,7246,1421352709
14213453827816,7247,1421352771
14213453827816,7248,1421353151
1421350265084,7249,1421353288
1421350265084,7250,1421353498
1421350265084,7251,1421353855
14213453827816,7252,1421353926
14213453827816,7253,1421354320
14213453827816,7254,1421354819
14213453827816,7255,1421355281
14213453827816,7256,1421355861
14213453827816,7257,1421356496
14213453827816,7258,1421356889
14213453827816,7259,1421357532
14213453827816,7260,1421357875
14213453827816,7261,1421358207
14213453827816,7262,1421358469
14213453827816,7263,1421358770
14213584225858,7264,1421358935
14213453827816,7265,1421359125
14213584225858,7266,1421359154
14213584225858,7267,1421359355
14213453827816,7268,1421359469
14213453827816,7269,1421359751
14213453827816,7270,1421360159
14213453827816,7271,1421360485
14213453827816,7272,1421360752
14214193048615,7273,1421419854
14214189237974,7274,1421420193
14214202243456,7275,1421420801
14214202243456,7276,1421421162
14214206692923,7277,1421421302
14214206692923,7278,1421421682
14214202243456,7279,1421421722
14214206692923,7280,1421422143
14214202243456,7281,1421422190
14214206692923,7282,1421422517
14214206692923,7283,1421422909
14214202243456,7284,1421423092
14214206692923,7285,1421423358
14214229542292,7286,1421423381
14214206692923,7287,1421423728
14214234437727,7288,1421423827
14214229542292,7289,1421424001
14214206692923,7290,1421424047
14214241041142,7291,1421424431
14214229542292,7292,1421424436
1421424342408,7293,1421424730
14214229542292,7294,1421424784
14214241041142,7295,1421424986
1421424342408,7296,1421425168
14214241041142,7297,1421425484
14214252955178,7299,1421425754
1421424342408,7300,1421426015
14214252955178,7301,1421426030
1421424342408,7302,1421426417
14214252955178,7303,1421426479
1421426833687,7304,1421427258
1421424342408,7305,1421427317
14214270903683,7306,1421427462
14214270903683,7307,1421427787
1421424342408,7308,1421427837
1421426833687,7309,1421428035
14214270903683,7310,1421428128
1421424342408,7311,1421428382
1421426833687,7312,1421428534
